from,to,weight,type
s1767,s1161,11,
s1913,s3417,7,
s326,s512,3,
s1491,s1344,10,
s3363,s2370,1,
s137,s1856,15,
s235,s892,15,
s574,s952,0,
s1241,s2954,8,
s3196,s3824,8,
s3468,s2161,13,
s1638,s3310,8,
s3882,s3356,2,
s683,s2020,5,
s357,s3937,0,
s1802,s3707,0,
s515,s1285,16,
s2702,s3454,3,
s571,s852,0,
s3603,s1968,11,
s572,s2168,8,
s1274,s2997,7,
s1326,s1050,1,
s1345,s686,6,
s225,s3321,0,
s3357,s3251,1,
s3216,s2407,14,
s1049,s2651,9,
s2812,s1548,2,
s2400,s1086,9,
s1600,s337,3,
s148,s2359,13,
s2163,s2338,3,
s2785,s670,0,
s2455,s2288,15,
s2575,s1814,4,
s1075,s2632,2,
s1972,s1927,6,
s1192,s57,5,
s83,s2319,0,
s1271,s1331,4,
s2781,s245,15,
s1391,s192,3,
s2601,s3003,4,
s2761,s756,7,
s2323,s2268,9,
s2376,s3089,9,
s3173,s3713,13,
s3503,s2012,11,
s3579,s2155,3,
s552,s499,10,
s2931,s3926,16,
s3211,s3667,8,
s294,s3821,5,
s3728,s3329,5,
s2346,s1290,7,
s1057,s2244,7,
s3441,s2008,2,
s1029,s3821,12,
s2739,s2116,12,
s3588,s3621,12,
s1057,s1929,6,
s484,s3738,16,
s1662,s3671,8,
s2771,s3470,9,
s3585,s2197,8,
s2683,s221,4,
s491,s2902,3,
s164,s2367,16,
s225,s195,2,
s1306,s3672,16,
s920,s3563,16,
s876,s1078,11,
s3027,s3677,8,
s2064,s2396,2,
s2899,s877,7,
s2365,s20,10,
s2924,s78,9,
s2809,s2,3,
s2949,s1526,15,
s1142,s2611,2,
s3708,s814,15,
s2717,s1357,15,
s1025,s2076,5,
s1345,s2543,16,
s2899,s610,11,
s2588,s1191,1,
s3472,s3360,15,
s926,s2262,5,
s922,s166,8,
s3628,s1437,10,
s1795,s1993,13,
s3335,s2037,5,
s1458,s1173,13,
s461,s97,4,
s157,s1308,1,
s3891,s2696,2,
s2548,s2856,1,
s444,s1091,13,
s3138,s973,14,
s2308,s2757,8,
s1709,s3010,12,
s3787,s1204,11,
s1191,s3830,15,
s1828,s1518,15,
s3580,s2357,11,
s3993,s96,3,
s2975,s2192,10,
s370,s1594,16,
s3667,s2246,9,
s2853,s1134,4,
s520,s1575,14,
s3299,s1383,5,
s3951,s148,12,
s2373,s3262,7,
s1112,s463,3,
s3596,s3974,4,
s1693,s2206,1,
s2845,s3687,1,
s2352,s1243,11,
s3557,s3659,9,
s2738,s1675,12,
s2035,s2420,9,
s2211,s2806,7,
s240,s664,11,
s1550,s3147,2,
s3399,s2753,13,
s1739,s1235,2,
s1248,s1741,5,
s3445,s2371,16,
s1991,s1790,1,
s496,s2214,13,
s3869,s758,7,
s275,s3535,0,
s200,s2984,2,
s190,s2205,2,
s2411,s2840,11,
s1651,s3145,4,
s344,s936,6,
s170,s945,15,
s2195,s1985,14,
s2883,s3470,5,
s1015,s370,13,
s233,s2462,1,
s1186,s1972,5,
s2830,s3208,4,
s78,s867,4,
s1397,s3610,16,
s3350,s2614,10,
s414,s3055,8,
s3296,s1471,5,
s3781,s2185,9,
s1121,s3936,7,
s2742,s2673,4,
s1669,s1165,13,
s1808,s2070,2,
s3628,s2506,6,
s2065,s2521,6,
s2525,s3576,11,
s421,s3046,11,
s1925,s408,0,
s1026,s3732,10,
s3688,s43,2,
s1971,s398,15,
s955,s3596,0,
s3631,s1015,13,
s3164,s1394,9,
s1624,s1613,0,
s2030,s3888,3,
s627,s3524,7,
s2647,s2097,3,
s944,s2332,2,
s109,s1413,10,
s2968,s3572,10,
s3708,s2730,3,
s3076,s1064,11,
s1952,s1077,1,
s3447,s344,1,
s2563,s2423,8,
s3252,s1962,13,
s1037,s90,12,
s277,s2464,15,
s400,s3913,1,
s3947,s21,7,
s3742,s3505,5,
s2178,s165,10,
s1869,s3908,16,
s454,s2614,2,
s3591,s1511,7,
s2648,s1866,16,
s3131,s288,1,
s296,s1922,14,
s206,s1702,12,
s2773,s3653,14,
s459,s2726,13,
s805,s2833,10,
s2700,s2404,3,
s3038,s644,15,
s1747,s812,0,
s2097,s2192,7,
s1048,s1585,4,
s250,s2260,5,
s1444,s470,12,
s2828,s3292,15,
s2220,s2083,4,
s2735,s3427,11,
s2304,s2194,8,
s2837,s594,13,
s1448,s7,16,
s1444,s1294,7,
s2832,s1719,12,
s1585,s1514,3,
s891,s1070,6,
s155,s29,13,
s3034,s1250,7,
s2750,s3307,4,
s392,s2458,5,
s3154,s3507,4,
s1081,s3382,7,
s1952,s289,10,
s2413,s1964,1,
s1790,s2922,9,
s2703,s55,4,
s1647,s1396,12,
s2119,s1875,9,
s1739,s2915,7,
s2141,s2442,2,
s2947,s3578,9,
s1754,s219,15,
s1947,s1156,1,
s890,s147,7,
s1221,s2548,2,
s3798,s2776,9,
s2882,s1603,14,
s1546,s2579,5,
s315,s925,6,
s3996,s3829,10,
s67,s3336,0,
s942,s3014,10,
s2584,s902,13,
s2310,s3526,1,
s434,s2967,10,
s2080,s3006,7,
s2855,s2055,3,
s2028,s1742,0,
s2574,s1747,13,
s2954,s3334,13,
s154,s887,7,
s971,s3894,11,
s1666,s3814,11,
s3156,s1470,3,
s699,s3236,4,
s2665,s1651,14,
s2751,s2918,5,
s66,s3639,8,
s1749,s2150,0,
s2237,s3451,2,
s640,s1594,0,
s744,s1459,11,
s1576,s1430,9,
s3954,s172,5,
s1763,s1699,9,
s2685,s3,16,
s1808,s3299,12,
s818,s3584,7,
s1224,s2046,2,
s1876,s2053,2,
s2361,s1452,7,
s840,s1817,2,
s3409,s3662,3,
s2450,s1378,13,
s3754,s2033,3,
s1510,s2189,3,
s3421,s2014,14,
s1025,s2376,2,
s1490,s3724,4,
s3534,s2039,13,
s2954,s2157,12,
s3851,s3409,4,
s1691,s485,13,
s244,s450,5,
s557,s2187,8,
s1801,s3225,16,
s2354,s75,3,
s2761,s3322,8,
s3640,s3881,14,
s2914,s541,7,
s313,s2693,14,
s3291,s473,6,
s1969,s758,15,
s3513,s3902,8,
s1137,s240,2,
s2144,s2771,0,
s177,s203,12,
s1575,s1368,15,
s1231,s619,6,
s2618,s6,2,
s1545,s496,11,
s880,s3304,12,
s1474,s1173,0,
s2973,s778,6,
s2868,s3073,13,
s1721,s3265,14,
s2597,s1088,7,
s1685,s217,6,
s3329,s1905,12,
s1758,s370,11,
s656,s998,5,
s3627,s3907,6,
s3594,s471,13,
s2473,s3199,1,
s1758,s865,4,
s622,s89,2,
s2609,s1390,11,
s966,s3106,15,
s3170,s2241,6,
s1047,s1916,0,
s69,s3007,13,
s2939,s2693,8,
s1844,s3486,1,
s173,s1545,12,
s1367,s3874,0,
s3005,s2246,5,
s3738,s116,8,
s1168,s300,7,
s994,s938,8,
s5,s3534,2,
s1436,s2422,16,
s666,s2150,7,
s1407,s3591,14,
s2505,s2295,6,
s177,s1027,14,
s1127,s2948,11,
s1673,s3629,8,
s847,s3361,2,
s3719,s1501,3,
s3006,s1670,12,
s3290,s1498,9,
s2307,s1848,16,
s251,s2048,0,
s3312,s3696,4,
s2922,s3326,8,
s2929,s3724,13,
s3358,s2295,16,
s3142,s3800,1,
s2281,s3515,0,
s3254,s1877,8,
s1799,s658,5,
s3008,s2325,12,
s320,s1780,13,
s3448,s1611,13,
s771,s1979,4,
s3680,s2633,7,
s433,s3627,14,
s2142,s1831,2,
s3294,s3312,5,
s429,s3603,4,
s2993,s3883,6,
s1858,s3649,5,
s3669,s3730,14,
s2492,s3228,13,
s3143,s557,3,
s811,s2926,1,
s354,s3971,7,
s1490,s1731,7,
s1003,s1726,11,
s3711,s860,0,
s2859,s2230,1,
s1165,s2639,6,
s2980,s3302,5,
s2780,s3444,6,
s1616,s359,14,
s1161,s697,4,
s1831,s2924,14,
s1167,s1556,9,
s118,s820,5,
s2470,s667,4,
s3344,s638,12,
s1925,s911,14,
s1053,s203,16,
s1839,s3393,1,
s2855,s1685,10,
s2246,s459,1,
s1731,s3242,12,
s3711,s3891,1,
s2426,s445,13,
s3466,s2622,6,
s3802,s397,9,
s3621,s3524,0,
s2394,s1659,11,
s235,s2445,7,
s789,s3850,13,
s3790,s3491,10,
s2428,s1903,6,
s2210,s1449,9,
s562,s2432,16,
s1930,s931,1,
s3190,s3521,2,
s341,s1168,16,
s3341,s3701,3,
s2030,s3505,8,
s3067,s2753,6,
s565,s3716,2,
s3338,s775,10,
s3650,s2266,10,
s1980,s751,1,
s174,s3027,2,
s37,s2722,11,
s2108,s1566,12,
s3875,s514,13,
s447,s76,5,
s31,s1208,0,
s114,s2685,2,
s3158,s3021,10,
s881,s2273,5,
s3310,s1973,2,
s2678,s2596,7,
s942,s324,2,
s3595,s2630,14,
s650,s2554,0,
s3202,s2492,8,
s378,s388,9,
s2668,s2542,16,
s408,s2025,10,
s2971,s2455,2,
s2588,s1433,10,
s1754,s613,11,
s3389,s935,11,
s3706,s2657,7,
s2279,s3393,15,
s3070,s951,7,
s2953,s3432,4,
s654,s263,15,
s1595,s2711,4,
s1242,s1444,15,
s1894,s267,7,
s3910,s2639,11,
s133,s3027,11,
s1114,s3173,11,
s1028,s1966,8,
s564,s2812,5,
s3487,s3029,1,
s3760,s806,8,
s74,s1700,3,
s3539,s3843,14,
s3976,s2184,2,
s323,s1449,10,
s610,s3850,11,
s2129,s2711,13,
s3368,s1291,3,
s239,s2236,8,
s1001,s2720,11,
s3568,s1110,12,
s2188,s2580,6,
s3023,s2687,4,
s922,s1501,5,
s2607,s1942,16,
s2594,s2327,14,
s2334,s1374,16,
s2911,s323,0,
s3055,s2679,1,
s1785,s651,13,
s3750,s494,1,
s1084,s3481,6,
s2232,s2511,2,
s3647,s1331,11,
s3831,s271,11,
s3392,s1023,5,
s2626,s916,12,
s2111,s3490,10,
s1888,s3813,6,
s3504,s68,16,
s536,s81,9,
s158,s3105,16,
s2852,s3579,8,
s2617,s2683,12,
s3807,s1425,10,
s1721,s1363,6,
s555,s1982,14,
s314,s2036,11,
s413,s1129,1,
s1190,s2240,4,
s3712,s635,16,
s980,s398,16,
s1917,s2893,9,
s3181,s3254,16,
s2147,s926,14,
s2008,s2993,3,
s2039,s2234,16,
s1386,s1236,15,
s1468,s1391,1,
s2419,s577,1,
s2133,s3875,11,
s168,s2218,2,
s1720,s593,6,
s512,s1206,4,
s3897,s3202,1,
s1893,s2210,11,
s344,s2689,0,
s2963,s3793,0,
s3234,s2853,9,
s2885,s2410,16,
s1516,s3185,8,
s3110,s1296,1,
s374,s763,14,
s2365,s242,15,
s1286,s103,2,
s3113,s3562,2,
s3170,s3970,11,
s2150,s2329,0,
s2931,s382,15,
s1874,s1854,13,
s3557,s1846,10,
s1666,s2157,11,
s2412,s3424,16,
s871,s3662,0,
s1331,s3903,0,
s1400,s3831,16,
s1298,s2533,7,
s1068,s912,16,
s2270,s1760,4,
s239,s1405,5,
s3583,s3444,4,
s2966,s2988,0,
s3608,s2528,2,
s1969,s3210,6,
s705,s1692,3,
s3347,s1034,10,
s2811,s1311,12,
s1351,s1200,4,
s1801,s3767,14,
s796,s3178,4,
s3730,s3583,15,
s3124,s3030,2,
s3945,s1059,10,
s1536,s191,11,
s1017,s3156,1,
s216,s2518,16,
s3620,s965,5,
s1782,s3197,10,
s1415,s1842,9,
s1386,s2534,12,
s2567,s2275,16,
s2855,s3318,1,
s1653,s1049,7,
s1882,s3487,10,
s446,s198,10,
s2525,s1292,10,
s2143,s2984,5,
s1801,s2690,6,
s3272,s753,16,
s980,s1256,14,
s1328,s3,7,
s2158,s3326,11,
s819,s2634,13,
s3108,s1041,11,
s483,s2250,13,
s3728,s3255,0,
s1996,s1195,2,
s2448,s832,10,
s748,s3424,0,
s450,s3497,13,
s3126,s3980,7,
s2518,s2968,4,
s1725,s1213,6,
s3047,s2003,7,
s1796,s952,9,
s796,s2395,4,
s3789,s1529,9,
s715,s2391,3,
s3785,s3761,12,
s2203,s2751,1,
s92,s2365,2,
s450,s2246,7,
s1748,s747,2,
s2035,s3943,2,
s2106,s2959,0,
s1704,s2369,8,
s2753,s2217,7,
s1619,s3189,9,
s1293,s3490,4,
s765,s2787,15,
s914,s191,8,
s1067,s1060,6,
s154,s1120,15,
s2372,s771,15,
s292,s2444,11,
s760,s3836,1,
s1699,s1821,3,
s2144,s2237,0,
s3750,s3386,6,
s1331,s2470,14,
s1079,s130,13,
s2546,s3993,5,
s1452,s28,14,
s575,s2119,15,
s465,s3579,0,
s3675,s332,10,
s232,s172,7,
s277,s3825,7,
s1567,s3301,6,
s3441,s2146,6,
s3586,s1160,0,
s149,s637,13,
s779,s1727,3,
s73,s454,9,
s3238,s3664,3,
s84,s2012,3,
s1919,s3412,11,
s3113,s3585,2,
s611,s1158,16,
s1285,s3124,4,
s73,s2090,9,
s2735,s870,1,
s2012,s1001,11,
s2445,s1040,14,
s1766,s1491,16,
s1739,s599,14,
s798,s886,14,
s2383,s216,10,
s3428,s2998,12,
s3613,s1545,1,
s1146,s1285,11,
s280,s1095,9,
s3433,s3937,12,
s2195,s1067,13,
s245,s2404,16,
s305,s3234,13,
s1976,s821,8,
s2570,s1581,0,
s3138,s475,8,
s3847,s3150,11,
s1498,s3157,14,
s3176,s675,10,
s2105,s1317,16,
s256,s2434,15,
s3905,s2069,10,
s1019,s3697,0,
s1192,s1679,12,
s1989,s707,3,
s2960,s3011,13,
s1145,s1449,15,
s2511,s3096,0,
s3886,s726,9,
s3519,s3773,10,
s2908,s472,8,
s401,s2796,3,
s3062,s2520,1,
s3203,s3735,7,
s2560,s1000,11,
s1390,s3141,13,
s1445,s2257,1,
s1202,s1647,13,
s2595,s1446,14,
s661,s519,11,
s700,s367,11,
s877,s2552,12,
s3073,s588,11,
s1790,s2592,3,
s1256,s2774,6,
s1407,s2407,1,
s1907,s130,13,
s701,s1281,8,
s1390,s2940,7,
s3338,s3749,13,
s11,s1894,12,
s1115,s1061,3,
s3992,s3963,14,
s3370,s505,9,
s2581,s19,5,
s1510,s388,1,
s2593,s1159,11,
s1209,s1913,6,
s1908,s3878,5,
s3664,s3931,4,
s2411,s1095,1,
s3834,s1558,5,
s863,s612,5,
s2173,s3236,10,
s3811,s8,3,
s378,s201,5,
s3167,s448,7,
s1406,s532,11,
s917,s2292,8,
s569,s1574,16,
s3119,s1505,12,
s2274,s1022,1,
s2137,s3465,13,
s3471,s772,3,
s1112,s1832,16,
s2067,s1834,12,
s962,s1390,8,
s2033,s2925,15,
s3855,s2935,10,
s3302,s1722,5,
s3559,s744,9,
s3451,s976,12,
s2517,s726,3,
s1620,s131,6,
s3000,s1331,16,
s785,s1225,6,
s1042,s3257,10,
s2734,s1995,9,
s711,s372,12,
s1095,s1586,5,
s2454,s3108,11,
s3700,s3820,11,
s824,s1650,5,
s1575,s305,4,
s3316,s630,1,
s3022,s3500,4,
s1518,s2060,5,
s3832,s1029,3,
s3748,s3564,13,
s603,s3520,12,
s348,s3053,5,
s2692,s2006,7,
s765,s1476,15,
s366,s3556,8,
s269,s1699,0,
s3419,s896,4,
s2228,s2891,12,
s705,s3776,13,
s1240,s1175,16,
s2396,s2788,12,
s2301,s1561,13,
s2345,s194,14,
s492,s703,9,
s2074,s211,14,
s1924,s385,8,
s3472,s2299,5,
s1852,s3895,10,
s2915,s3872,15,
s1615,s1741,13,
s1545,s544,12,
s3984,s182,0,
s293,s3849,15,
s2779,s1230,9,
s2278,s326,12,
s3920,s611,13,
s1586,s2762,14,
s280,s731,2,
s2925,s1986,16,
s2773,s144,2,
s1290,s2278,13,
s2955,s2519,13,
s3089,s2084,9,
s149,s647,10,
s3072,s251,5,
s3080,s765,10,
s3844,s1494,3,
s1075,s3368,4,
s926,s2345,4,
s1265,s480,5,
s3442,s2206,12,
s1673,s924,2,
s810,s2055,13,
s3638,s1843,2,
s1041,s277,10,
s1755,s3083,14,
s2130,s394,4,
s1010,s3441,16,
s1051,s3434,5,
s1474,s2322,8,
s2156,s762,1,
s2343,s3581,15,
s1893,s1951,15,
s3513,s2968,7,
s1727,s187,3,
s30,s978,8,
s1138,s710,7,
s144,s2119,14,
s326,s989,2,
s3046,s1949,14,
s1160,s3585,11,
s1331,s32,13,
s860,s2281,13,
s208,s2159,11,
s3596,s3772,8,
s1629,s1710,4,
s25,s369,11,
s3180,s2135,9,
s849,s2001,1,
s1383,s1860,3,
s834,s3803,6,
s2826,s2996,13,
s1075,s1247,16,
s1487,s2890,11,
s1768,s1649,5,
s2136,s2290,7,
s3306,s2382,15,
s3535,s602,11,
s3184,s16,7,
s1532,s1842,13,
s3201,s1035,14,
s3620,s2737,16,
s2808,s2867,11,
s3830,s469,3,
s3054,s2660,8,
s2399,s168,6,
s2849,s3748,14,
s2141,s3322,11,
s3236,s3399,3,
s19,s1578,13,
s3249,s39,6,
s1819,s1834,2,
s1579,s1540,3,
s4,s3656,2,
s1528,s874,12,
s1614,s2206,7,
s1912,s1381,8,
s944,s3983,14,
s1467,s2420,15,
s2725,s447,11,
s1153,s2703,15,
s2085,s1187,3,
s3510,s2321,13,
s381,s915,14,
s3505,s543,1,
s3431,s2029,10,
s3362,s3808,10,
s734,s1409,3,
s2497,s1547,11,
s3876,s2423,15,
s3070,s3202,10,
s3070,s2258,1,
s2415,s3643,4,
s1438,s3615,13,
s1907,s392,16,
s825,s3711,11,
s2031,s746,1,
s2044,s2833,0,
s376,s1151,11,
s18,s1843,3,
s2440,s2246,1,
s726,s695,12,
s989,s3938,16,
s2226,s2958,8,
s3745,s1833,11,
s2724,s3732,10,
s1580,s2980,14,
s1347,s593,7,
s2946,s2298,16,
s3626,s3062,11,
s753,s3617,14,
s2192,s1536,7,
s1727,s1421,15,
s1833,s1937,15,
s3427,s3785,5,
s1956,s1737,11,
s1910,s2779,2,
s1005,s1200,2,
s2371,s976,5,
s165,s12,0,
s2498,s1414,10,
s3062,s3533,14,
s1482,s2748,5,
s2644,s1531,3,
s15,s1493,3,
s622,s1001,1,
s3496,s2931,10,
s2795,s2793,10,
s661,s239,11,
s270,s2879,16,
s47,s2505,9,
s1051,s2632,11,
s2186,s446,9,
s2997,s3579,9,
s3479,s172,6,
s2535,s2675,7,
s3287,s1194,4,
s3087,s496,3,
s2787,s3188,7,
s3337,s2228,3,
s3764,s3704,8,
s2086,s334,3,
s3401,s2163,16,
s2409,s3878,0,
s3063,s1735,16,
s2000,s2650,0,
s2839,s444,2,
s3645,s1794,3,
s1679,s1710,4,
s1916,s2751,14,
s2361,s2875,5,
s2696,s3263,1,
s3576,s3068,15,
s386,s2858,3,
s415,s1017,11,
s2810,s3355,9,
s2254,s1045,1,
s1454,s1531,7,
s292,s2002,4,
s2249,s3103,7,
s1163,s3053,5,
s2832,s1310,3,
s2675,s414,12,
s2802,s487,16,
s2581,s875,15,
s1676,s3105,13,
s2283,s704,2,
s2583,s1127,5,
s3160,s4,3,
s1185,s1672,10,
s169,s3382,7,
s1374,s178,12,
s3803,s2746,7,
s161,s3684,1,
s1933,s2181,5,
s1387,s3453,1,
s1847,s2201,2,
s1524,s1034,11,
s1853,s1225,0,
s514,s1673,9,
s1929,s3477,3,
s2417,s2407,5,
s270,s2622,15,
s1956,s998,12,
s1071,s298,13,
s3010,s3448,8,
s1386,s1206,10,
s3468,s2107,14,
s57,s3928,12,
s282,s1536,9,
s307,s1856,8,
s1454,s3947,10,
s1470,s2273,14,
s2975,s2554,16,
s2158,s2489,8,
s2388,s1338,4,
s3415,s3978,13,
s3318,s3286,10,
s2276,s3610,2,
s3870,s246,14,
s3889,s3764,15,
s1623,s1384,5,
s1995,s1605,10,
s2108,s1944,14,
s1700,s1501,16,
s1110,s1027,1,
s3370,s2261,9,
s1938,s2226,9,
s2952,s927,12,
s3027,s1069,6,
s2529,s1226,10,
s2512,s3083,14,
s3662,s2315,12,
s1639,s1300,1,
s3663,s886,10,
s3380,s2030,12,
s2740,s1002,7,
s2388,s1541,4,
s3861,s2703,14,
s3910,s2506,5,
s1658,s1881,14,
s3760,s3492,16,
s161,s3481,6,
s790,s571,6,
s634,s1160,4,
s1813,s831,16,
s2606,s1783,15,
s2397,s1454,5,
s2780,s2198,8,
s3216,s3685,2,
s367,s3606,8,
s2422,s1834,15,
s1550,s3444,4,
s2540,s764,14,
s1236,s3390,16,
s1984,s850,6,
s697,s2908,14,
s770,s3672,15,
s2251,s3102,11,
s251,s2288,5,
s280,s628,2,
s3048,s1487,9,
s3152,s3163,0,
s2243,s1812,2,
s3820,s716,11,
s1979,s1841,9,
s584,s3102,0,
s1684,s3778,10,
s915,s1849,10,
s3251,s2620,3,
s2830,s3871,3,
s2115,s531,4,
s2207,s341,7,
s2986,s1492,14,
s186,s1721,1,
s3966,s3738,12,
s490,s2556,12,
s1807,s2745,3,
s3550,s3795,7,
s1065,s3343,2,
s78,s3244,15,
s981,s763,6,
s2969,s1424,15,
s957,s2065,15,
s3194,s769,2,
s2044,s2801,8,
s3024,s3613,7,
s3558,s3820,10,
s1032,s1971,14,
s1217,s2862,11,
s542,s2301,9,
s2881,s2211,11,
s1267,s1750,13,
s367,s3548,7,
s3220,s954,2,
s1975,s3536,5,
s782,s2229,9,
s2185,s554,11,
s1252,s722,6,
s2721,s1647,13,
s3447,s3667,8,
s1915,s937,10,
s3681,s3875,2,
s1697,s2401,1,
s2834,s2503,4,
s1476,s284,12,
s3145,s1341,10,
s3105,s2388,4,
s1754,s1562,1,
s234,s2741,5,
s1547,s3051,14,
s3124,s3721,13,
s1818,s487,15,
s2274,s2211,16,
s2635,s2437,1,
s1327,s1046,2,
s3905,s1079,13,
s707,s3121,3,
s1099,s1757,10,
s202,s2034,0,
s2427,s2751,6,
s654,s2034,8,
s2125,s1644,16,
s2944,s3063,11,
s2340,s1471,6,
s580,s3008,11,
s3100,s2529,11,
s2280,s1130,0,
s351,s1,3,
s269,s1932,1,
s2128,s3406,9,
s950,s3263,14,
s2061,s1620,5,
s1160,s2519,2,
s2936,s983,1,
s1146,s2241,13,
s3521,s2027,14,
s1499,s871,14,
s3227,s1855,8,
s700,s566,13,
s1079,s2718,6,
s2817,s2301,16,
s2592,s1880,15,
s2202,s3239,3,
s2380,s2083,10,
s1907,s810,14,
s2868,s3888,6,
s3559,s1157,2,
s2704,s2065,12,
s1949,s2185,11,
s722,s1819,11,
s3144,s3503,15,
s736,s2619,15,
s1095,s3312,8,
s69,s265,15,
s3317,s3801,0,
s1944,s2669,16,
s3332,s3399,8,
s497,s205,6,
s146,s16,15,
s2381,s77,15,
s290,s2307,6,
s3224,s782,8,
s592,s1760,16,
s3712,s695,10,
s1366,s212,15,
s2657,s2262,3,
s1676,s31,0,
s3542,s3038,13,
s363,s2274,1,
s60,s1309,15,
s2250,s2347,9,
s3596,s1988,14,
s176,s2142,5,
s681,s441,13,
s3415,s3574,3,
s2160,s2045,1,
s1092,s1276,0,
s1951,s2316,16,
s2721,s107,0,
s1139,s2797,12,
s2246,s6,3,
s1168,s1267,7,
s540,s1233,2,
s577,s3843,0,
s3557,s3475,6,
s1298,s1230,4,
s1499,s1396,1,
s1562,s762,0,
s2633,s1374,8,
s3009,s3929,15,
s1776,s2412,4,
s451,s2324,13,
s2021,s3802,1,
s968,s3022,13,
s2154,s2142,2,
s893,s218,15,
s2338,s2795,12,
s103,s3293,15,
s305,s3654,0,
s415,s3003,16,
s2832,s3960,15,
s1943,s114,8,
s840,s2943,13,
s1606,s71,10,
s1491,s1316,13,
s2354,s3752,14,
s2694,s514,0,
s2802,s3216,4,
s1712,s3684,0,
s2615,s3479,12,
s3898,s403,0,
s2613,s3558,4,
s3227,s1810,6,
s1393,s3584,2,
s3586,s2466,3,
s2476,s660,13,
s2247,s2759,14,
s3679,s3289,5,
s2671,s2101,8,
s2199,s35,9,
s1841,s2415,13,
s87,s1378,8,
s160,s1387,9,
s1836,s1522,4,
s2609,s1246,4,
s2668,s171,0,
s992,s3171,8,
s3535,s1560,16,
s2566,s2728,16,
s3767,s1735,14,
s2246,s2532,8,
s198,s3615,7,
s3493,s790,6,
s3866,s186,0,
s625,s2494,0,
s2513,s3109,2,
s518,s955,6,
s456,s1378,11,
s69,s2871,6,
s3454,s1017,13,
s2740,s590,9,
s1673,s3277,0,
s1581,s2249,10,
s1698,s2679,16,
s2647,s2810,1,
s1634,s3167,13,
s1366,s3182,2,
s2347,s1450,9,
s3303,s1017,14,
s3705,s3237,0,
s524,s1318,15,
s1786,s324,4,
s3479,s1447,5,
s1311,s3876,11,
s3324,s2648,16,
s2902,s2084,3,
s1347,s2810,14,
s2287,s1696,10,
s431,s3293,4,
s1027,s1580,16,
s4000,s2679,12,
s2555,s209,8,
s999,s2755,16,
s3225,s2085,2,
s3367,s3815,0,
s1327,s1905,6,
s3201,s3573,14,
s312,s3065,4,
s3526,s3056,7,
s1398,s610,1,
s3566,s3392,6,
s1409,s979,11,
s267,s615,1,
s2656,s3176,12,
s3766,s3097,15,
s2055,s1598,16,
s790,s747,0,
s2414,s619,11,
s3571,s1315,9,
s1484,s3807,6,
s289,s1877,15,
s460,s2255,9,
s2639,s629,15,
s2416,s825,10,
s311,s3570,4,
s1605,s3034,2,
s1474,s833,12,
s3116,s581,2,
s567,s315,5,
s1118,s2441,13,
s3730,s2999,2,
s1124,s1139,9,
s3787,s3140,3,
s1697,s3735,13,
s464,s3344,5,
s3074,s1609,4,
s3890,s1816,13,
s2243,s1555,16,
s3125,s2319,11,
s104,s94,6,
s2989,s589,15,
s3880,s870,4,
s1183,s1387,9,
s1061,s2458,5,
s498,s3131,8,
s1482,s2533,5,
s2578,s496,0,
s1520,s1141,6,
s1748,s591,13,
s545,s289,3,
s183,s1451,11,
s538,s3186,1,
s1555,s614,5,
s2660,s753,5,
s1170,s3885,1,
s964,s1086,15,
s2317,s989,3,
s1942,s993,5,
s1644,s2352,7,
s1786,s3794,11,
s104,s1964,2,
s1413,s450,13,
s3206,s1949,15,
s3807,s2410,12,
s579,s3899,16,
s1557,s373,13,
s2397,s3415,2,
s623,s1544,11,
s1601,s468,2,
s2530,s3644,6,
s776,s1753,4,
s3788,s2353,1,
s2393,s319,10,
s2762,s3975,8,
s3122,s2754,0,
s2423,s3083,10,
s2949,s2709,5,
s177,s3873,0,
s893,s2073,15,
s3688,s281,0,
s2701,s1620,9,
s2887,s1501,15,
s3612,s1204,9,
s352,s1148,2,
s3159,s504,13,
s2093,s3657,9,
s1844,s571,9,
s355,s2063,9,
s917,s2770,8,
s1693,s2549,9,
s2647,s3218,12,
s3787,s2790,13,
s595,s282,10,
s208,s2247,3,
s198,s60,10,
s608,s75,8,
s1220,s2824,3,
s1057,s2182,12,
s1418,s227,9,
s2987,s1693,0,
s1969,s3656,11,
s1783,s3465,0,
s1206,s3901,5,
s3505,s847,3,
s2309,s1171,3,
s2505,s1860,12,
s1636,s1137,8,
s2084,s1025,9,
s3903,s1729,12,
s2466,s599,8,
s3729,s2112,14,
s3356,s3046,4,
s797,s3460,1,
s1805,s2139,7,
s3583,s2823,8,
s3148,s1531,13,
s10,s1944,10,
s2834,s1489,0,
s2959,s1769,5,
s1529,s2248,4,
s2636,s1855,3,
s583,s1713,13,
s1887,s2482,5,
s3053,s413,10,
s1876,s944,9,
s1514,s2580,16,
s3246,s3583,8,
s1010,s3571,13,
s3883,s3447,0,
s2131,s1383,14,
s2195,s1922,13,
s2946,s1957,11,
s3453,s2879,14,
s2864,s1365,8,
s3612,s3273,13,
s3426,s786,5,
s3469,s3187,7,
s2704,s3799,2,
s1713,s1318,12,
s182,s825,4,
s2781,s3693,1,
s2345,s2723,9,
s813,s786,11,
s3063,s24,7,
s1792,s749,11,
s2622,s278,4,
s572,s3667,12,
s3145,s1995,4,
s231,s978,4,
s1345,s2023,3,
s2943,s2341,10,
s1681,s677,10,
s2476,s3022,9,
