from,to,weight,type
s1787,s125,6,
s214,s1112,6,
s371,s960,3,
s603,s1486,10,
s123,s908,1,
s1769,s524,1,
s803,s1098,5,
s404,s929,3,
s962,s1124,10,
s1162,s1006,3,
s486,s1637,3,
s642,s614,3,
s276,s1590,1,
s1399,s1235,4,
s623,s889,3,
s68,s1258,8,
s1064,s1571,10,
s1720,s1861,9,
s1515,s944,5,
s966,s1216,3,
s800,s1490,10,
s626,s1692,5,
s271,s1182,9,
s258,s1304,0,
s692,s373,10,
s1487,s103,5,
s323,s177,5,
s1997,s951,9,
s1712,s527,9,
s1909,s173,4,
s1828,s1297,9,
s1672,s1864,0,
s1266,s1996,6,
s792,s517,1,
s670,s750,3,
s682,s456,3,
s185,s1765,10,
s423,s1996,6,
s1200,s778,9,
s255,s328,7,
s48,s566,6,
s23,s445,10,
s625,s427,1,
s1768,s66,5,
s1409,s118,5,
s1478,s1443,2,
s1081,s518,5,
s150,s1157,5,
s317,s1626,5,
s1799,s786,4,
s1554,s1666,8,
s1420,s1829,4,
s272,s224,7,
s1262,s1372,1,
s1956,s479,2,
s344,s1412,4,
s1577,s1403,6,
s256,s616,7,
s407,s1802,7,
s1301,s853,4,
s1888,s823,8,
s306,s1830,10,
s539,s1240,5,
s1897,s1206,7,
s521,s1763,8,
s755,s582,3,
s843,s947,7,
s1438,s404,6,
s1213,s718,1,
s224,s783,10,
s104,s252,6,
s935,s1202,0,
s401,s1751,9,
s1467,s291,3,
s874,s390,0,
s361,s876,4,
s1334,s1581,4,
s1984,s1464,9,
s1432,s773,5,
s460,s1648,4,
s1112,s1064,8,
s1053,s314,8,
s1376,s457,7,
s773,s243,3,
s1467,s346,5,
s1524,s612,8,
s1210,s1089,7,
s521,s1784,8,
s584,s1790,2,
s679,s518,6,
s110,s1751,3,
s1688,s1733,5,
s78,s1284,8,
s1896,s1402,9,
s846,s221,7,
s1659,s1240,3,
s1787,s1022,2,
s867,s983,3,
s518,s363,3,
s1763,s1231,9,
s738,s1490,5,
s769,s1199,8,
s935,s1261,3,
s344,s620,6,
s816,s84,8,
s851,s1708,9,
s763,s1940,10,
s1507,s1022,8,
s64,s967,6,
s1680,s1181,9,
s1322,s1840,1,
s1681,s1684,1,
s1813,s184,7,
s1669,s1240,8,
s1618,s1600,5,
s125,s1925,10,
s781,s1471,10,
s1311,s1584,2,
s45,s64,4,
s784,s1427,2,
s1035,s171,5,
s623,s382,0,
s1140,s1061,2,
s1264,s1525,5,
s54,s1857,8,
s706,s244,7,
s1625,s1582,0,
s1130,s1691,7,
s1909,s441,5,
s547,s501,6,
s58,s769,6,
s278,s1059,8,
s709,s1821,1,
s214,s233,0,
s1945,s120,9,
s1566,s610,10,
s1050,s1511,6,
s1691,s677,6,
s1872,s976,4,
s177,s1686,9,
s553,s1679,0,
s1572,s895,10,
s1289,s917,9,
s1730,s864,7,
s831,s422,5,
s156,s1000,2,
s675,s517,0,
s1697,s1383,7,
s147,s1753,10,
s1181,s1995,8,
s1833,s118,10,
s1691,s1599,5,
s991,s1933,1,
s1765,s1850,1,
s36,s1886,2,
s1611,s1599,4,
s1268,s59,6,
s510,s897,3,
s1112,s1238,6,
s500,s58,3,
s1219,s1937,7,
s479,s1467,2,
s276,s675,9,
s801,s413,2,
s1681,s1261,6,
s267,s169,0,
s1834,s1818,8,
s580,s207,3,
s315,s446,8,
s1021,s1833,7,
s694,s181,9,
s671,s1471,10,
s79,s209,6,
s1670,s699,4,
s515,s400,10,
s395,s1470,3,
s452,s1070,0,
s1005,s294,8,
s1696,s1954,6,
s1179,s900,0,
s664,s1605,9,
s377,s1170,3,
s1514,s1842,2,
s1156,s1432,4,
s575,s1424,9,
s1460,s840,4,
s987,s1727,5,
s211,s1857,10,
s1221,s1421,9,
s678,s1341,1,
s1175,s738,5,
s1331,s353,5,
s785,s1072,3,
s1172,s1893,1,
s1791,s1419,1,
s610,s1993,10,
s850,s748,2,
s284,s970,5,
s1846,s638,0,
s1638,s415,9,
s622,s1988,7,
s1735,s340,10,
s696,s129,7,
s1290,s1444,7,
s1246,s555,8,
s20,s1162,2,
s1298,s812,2,
s1367,s1338,1,
s1870,s1196,0,
s1300,s383,2,
s1269,s884,4,
s1865,s202,2,
s1752,s398,5,
s1086,s625,3,
s188,s1277,3,
s1527,s1195,3,
s889,s1792,5,
s1512,s708,4,
s916,s420,0,
s262,s1718,0,
s1700,s1829,1,
s1975,s1876,5,
s722,s589,7,
s851,s1869,8,
s1851,s212,7,
s973,s1695,0,
s1048,s1526,1,
s1444,s1668,1,
s1636,s871,5,
s1749,s233,5,
s1353,s432,6,
s2,s976,10,
s1169,s741,0,
s1269,s834,6,
s1171,s1534,4,
s1580,s1507,1,
s80,s199,7,
s152,s427,6,
s1860,s501,0,
s755,s65,10,
s1754,s924,3,
s1966,s846,10,
s1245,s1912,10,
s950,s660,2,
s720,s1761,10,
s1081,s948,2,
s283,s1429,0,
s1825,s211,2,
s1399,s1433,10,
s1310,s376,9,
s1516,s552,10,
s255,s713,4,
s877,s1932,10,
s109,s1505,5,
s1909,s1108,5,
s1602,s1194,0,
s1644,s1896,5,
s1574,s134,7,
s1034,s544,3,
s595,s1304,1,
s532,s265,9,
s1266,s307,2,
s975,s365,8,
s914,s1211,10,
s510,s1918,8,
s1378,s1584,0,
s1283,s1545,5,
s691,s151,4,
s355,s785,6,
s1855,s1769,7,
s1396,s1944,1,
s1691,s1790,9,
s259,s747,3,
s1254,s480,1,
s500,s328,7,
s78,s894,3,
s1722,s1626,6,
s919,s1287,9,
s771,s902,7,
s126,s1613,10,
s1270,s1367,4,
s1505,s1026,4,
s382,s1353,0,
s1995,s376,3,
s1388,s1329,0,
s852,s1170,2,
s653,s369,8,
s1658,s1779,1,
s1969,s1912,5,
s492,s885,1,
s1138,s1029,7,
s859,s1874,1,
s1613,s687,7,
s1343,s865,7,
s484,s1824,6,
s1251,s1870,3,
s354,s1401,9,
s1674,s1945,5,
s1123,s15,2,
s1594,s1803,9,
s1938,s7,0,
s1797,s1695,1,
s1117,s1056,6,
s842,s622,10,
s1975,s1251,3,
s1113,s1727,0,
s1591,s273,3,
s1709,s676,8,
s1140,s980,6,
s1186,s1029,9,
s1648,s1755,9,
s1354,s1029,5,
s1634,s871,7,
s1822,s1741,8,
s1431,s1650,8,
s1572,s686,7,
s1326,s1998,4,
s1992,s1777,8,
s900,s259,7,
s327,s1349,2,
s1222,s944,1,
s1755,s1960,0,
s1931,s961,10,
s456,s991,4,
s667,s581,8,
s167,s770,1,
s1300,s1637,7,
s1632,s1749,4,
s1032,s916,2,
s730,s217,4,
s1040,s1098,7,
s1709,s1789,4,
s537,s1475,3,
s982,s1690,5,
s829,s649,9,
s301,s1341,0,
s672,s642,0,
s498,s825,8,
s1346,s1951,7,
s1023,s354,4,
s826,s92,3,
s1015,s907,0,
s350,s736,10,
s1216,s1638,3,
s870,s1444,4,
s1536,s1238,7,
s1954,s1358,10,
s1479,s279,1,
s638,s1856,6,
s501,s27,0,
s727,s1268,3,
s70,s1451,10,
s1191,s380,9,
s1197,s1740,2,
s1330,s416,7,
s166,s1881,6,
s1818,s374,5,
s1992,s1377,3,
s715,s1753,3,
s1558,s827,0,
s126,s1562,1,
s813,s1149,2,
s1381,s359,3,
s1752,s1576,7,
s1605,s161,1,
s414,s1078,1,
s79,s1120,4,
s1967,s1334,1,
s1931,s1859,2,
s733,s1018,8,
s944,s1246,0,
s1297,s340,2,
s934,s254,5,
s1570,s1829,1,
s617,s306,10,
s1661,s1404,4,
s112,s570,7,
s659,s1031,5,
s732,s1339,9,
s737,s1087,7,
s424,s386,0,
s167,s1979,1,
s1010,s1168,1,
s1187,s610,7,
s1871,s121,0,
s1856,s444,3,
s1570,s910,1,
s434,s222,9,
s343,s511,5,
s860,s1721,4,
s1413,s744,10,
s433,s797,1,
s286,s1879,4,
s1024,s1599,0,
s1678,s1442,10,
s631,s584,5,
s97,s1695,1,
s777,s238,7,
s383,s465,0,
s142,s1813,1,
s868,s1842,3,
s535,s892,10,
s1342,s153,3,
s221,s1173,7,
s1222,s1461,4,
s815,s1486,7,
s1517,s812,8,
s1309,s788,0,
s1290,s277,10,
s740,s334,8,
s417,s371,1,
s157,s1697,10,
s1769,s162,7,
s1050,s1583,10,
s754,s1603,7,
s1322,s1973,6,
s235,s1010,10,
s1504,s1940,5,
s488,s1463,4,
s503,s280,10,
s1517,s860,2,
s832,s807,2,
s1311,s13,8,
s1596,s791,7,
s453,s503,2,
s174,s1741,3,
s968,s134,1,
s1974,s873,9,
s1449,s887,6,
s1490,s1535,6,
s1305,s1526,2,
s484,s728,0,
s1495,s155,6,
s1899,s29,4,
s423,s1502,0,
s993,s244,5,
s1334,s94,3,
s1129,s100,5,
s1159,s1162,6,
s219,s1338,0,
s1409,s785,6,
s142,s1558,6,
s1916,s1667,10,
s1863,s1371,3,
s876,s1961,8,
s329,s1537,3,
s881,s1610,10,
s198,s97,10,
s551,s1378,5,
s744,s768,5,
s1984,s1222,5,
s593,s805,6,
s249,s616,5,
s1905,s1879,0,
s451,s1364,4,
s724,s1444,9,
s1327,s1590,7,
s659,s1011,4,
s367,s1761,3,
s242,s151,10,
s1242,s933,9,
s615,s950,2,
s1625,s1742,6,
s1773,s1784,3,
s1183,s811,10,
s1766,s1528,6,
s1960,s839,8,
s584,s1786,5,
s1792,s1237,4,
s798,s1825,7,
s801,s57,9,
s1172,s1001,7,
s657,s1898,2,
s574,s1676,3,
s1881,s983,1,
s763,s184,4,
s685,s22,5,
s626,s1598,9,
s1260,s1297,6,
s1172,s690,2,
s543,s1399,9,
s1012,s1021,0,
s1013,s809,9,
s1628,s1279,10,
s965,s1584,6,
s185,s388,0,
s1982,s1497,4,
s1237,s880,10,
s120,s832,9,
s780,s1931,4,
s894,s1486,1,
s582,s366,5,
s431,s311,9,
s594,s1884,3,
s1530,s130,0,
s982,s579,6,
s1945,s1116,9,
s1619,s793,10,
s540,s258,10,
s1950,s1892,6,
s690,s53,7,
s1289,s1410,8,
s120,s1364,2,
s451,s670,9,
s501,s1485,8,
s575,s1355,5,
s1013,s1787,8,
s1109,s1252,2,
s1496,s1235,9,
s895,s610,4,
s1488,s1042,3,
s256,s1491,2,
s735,s141,2,
s1265,s1974,7,
s1059,s922,2,
s948,s276,6,
s1359,s1488,1,
s357,s1356,4,
s1148,s105,2,
s1482,s1128,10,
s379,s594,6,
s1109,s355,4,
s1330,s1256,7,
s1566,s746,5,
s1140,s118,7,
s1793,s160,7,
s954,s176,10,
s1259,s1541,2,
s337,s1820,1,
s1086,s1549,4,
s656,s201,1,
s368,s1038,9,
s727,s395,3,
s869,s1459,7,
s872,s1352,1,
s917,s1092,0,
s1274,s1220,10,
s1069,s655,10,
s1468,s1211,5,
s770,s955,1,
s1130,s1421,6,
s910,s1993,1,
s327,s1323,1,
s1253,s1296,6,
s114,s302,3,
s1978,s279,8,
s1319,s1671,2,
s1925,s1007,8,
s1554,s179,3,
s1105,s905,2,
s1402,s784,1,
s224,s119,8,
s37,s1639,10,
s136,s631,5,
s22,s829,1,
s1318,s407,4,
s501,s1937,2,
s574,s1997,8,
s820,s324,9,
s1464,s921,6,
s1475,s1350,7,
s1012,s815,8,
s1407,s746,3,
s1944,s1732,0,
s1707,s227,1,
s607,s591,0,
s1950,s64,7,
s1750,s1128,2,
s1276,s1789,8,
s1061,s868,1,
s25,s355,9,
s1996,s185,8,
s334,s719,10,
s1017,s606,1,
s543,s760,9,
s592,s1286,0,
s1925,s247,6,
s1244,s317,7,
s1181,s1162,7,
s508,s1899,5,
s1483,s710,9,
s1417,s1416,7,
s178,s120,8,
s1203,s1882,8,
s1362,s1979,5,
s1139,s1409,10,
s7,s247,9,
s874,s129,7,
s1055,s1074,4,
s822,s1070,5,
s1732,s360,5,
s1672,s12,7,
s1210,s1350,8,
s1936,s1003,6,
s1126,s751,8,
s1668,s1218,2,
s1979,s1224,1,
s356,s1620,3,
s1892,s1257,1,
s1186,s613,2,
s295,s1219,2,
s690,s551,9,
s8,s655,0,
s1681,s186,5,
s1376,s886,5,
s1133,s1054,5,
s626,s1268,9,
s396,s1089,5,
s948,s1957,4,
s770,s291,7,
s768,s816,9,
s723,s1206,6,
s868,s357,9,
s1256,s1092,2,
s1457,s320,7,
s110,s781,4,
s1118,s1962,0,
s1618,s1343,9,
s337,s1475,3,
s1286,s756,8,
s1901,s678,9,
s597,s1264,7,
s1094,s1403,2,
s472,s1241,2,
s180,s536,6,
s1343,s141,0,
s96,s117,6,
s1630,s1524,1,
s1218,s487,6,
s1822,s156,4,
s88,s477,10,
s1700,s1160,8,
s1367,s674,7,
s1713,s643,8,
s726,s971,1,
s684,s474,5,
s1053,s1710,2,
s790,s1381,3,
s398,s251,1,
s1254,s1500,10,
s91,s1443,6,
s1032,s1541,7,
s1613,s1589,0,
s1816,s1931,3,
s1531,s971,8,
s1116,s1387,9,
s1380,s577,3,
s1470,s75,2,
s756,s128,4,
s543,s460,7,
s1999,s301,8,
s1607,s636,0,
s523,s537,10,
s343,s255,5,
s502,s374,7,
s1043,s1661,3,
s715,s1161,2,
s316,s1698,6,
s122,s984,4,
s1492,s1990,5,
s732,s540,6,
s1978,s1700,0,
s1892,s651,6,
s760,s1788,4,
s1415,s918,7,
s413,s1316,3,
s1551,s498,6,
s889,s757,7,
s1008,s146,1,
s1456,s1615,5,
s1837,s842,6,
s42,s1939,1,
s1525,s861,4,
s811,s1471,4,
s911,s917,0,
s1878,s309,1,
s1948,s709,3,
s1583,s711,7,
s421,s1177,5,
s1103,s1697,7,
s466,s713,8,
s1945,s1908,5,
s285,s1041,2,
s1207,s53,9,
s1493,s1798,0,
s1176,s1270,2,
s272,s311,6,
s1974,s1316,9,
s1980,s1779,2,
s1316,s645,9,
s1616,s500,3,
s65,s1253,2,
s1589,s978,5,
s740,s1511,5,
s917,s508,7,
s1564,s1566,10,
s485,s348,8,
s290,s1078,5,
s1278,s1106,6,
s1220,s824,4,
s933,s463,6,
s391,s167,10,
s157,s236,6,
s980,s451,5,
s895,s1311,1,
s566,s1006,0,
s850,s924,1,
s1225,s1090,2,
s833,s254,3,
s735,s133,3,
s34,s340,10,
s1084,s1530,10,
s1362,s1922,6,
s889,s1972,4,
s1048,s811,8,
s1204,s923,10,
s312,s1674,2,
s1780,s147,0,
s593,s810,7,
s749,s536,9,
s802,s516,3,
s1714,s1475,0,
s1293,s1828,3,
s434,s1707,3,
s1322,s758,7,
s616,s739,8,
s296,s879,1,
s1690,s601,1,
s555,s990,5,
s1645,s790,7,
s1776,s1845,5,
s1258,s781,2,
s1080,s401,6,
s1607,s970,2,
s921,s1022,2,
s799,s1016,2,
s1254,s1925,10,
s1862,s1181,7,
s708,s1349,8,
s1566,s1773,9,
s1224,s1716,7,
s6,s529,2,
s1493,s13,7,
s178,s722,9,
s1777,s1381,4,
s158,s327,4,
s219,s1655,0,
s233,s1370,1,
s831,s768,8,
s1623,s1616,10,
s1811,s185,4,
s436,s1528,6,
s1195,s519,0,
s690,s102,2,
s445,s22,2,
s897,s373,6,
s1510,s3,3,
s994,s258,6,
s1928,s173,9,
s1743,s1690,2,
s1781,s426,5,
s234,s399,5,
s1856,s1128,8,
s293,s1969,4,
s134,s99,4,
s347,s1764,1,
s1052,s1195,0,
s1495,s237,4,
s67,s1180,5,
s1798,s1080,3,
s942,s1742,7,
s911,s1650,3,
s1932,s369,3,
s722,s903,8,
s156,s672,8,
s748,s743,5,
s746,s1424,8,
s1073,s697,7,
s1700,s1185,2,
s258,s1566,4,
s1239,s630,8,
s1484,s1370,1,
s1459,s1299,0,
s694,s1230,5,
s865,s1080,6,
s1297,s316,9,
s413,s1893,2,
s268,s1760,2,
s181,s823,6,
s157,s657,10,
s832,s1268,4,
s262,s1853,7,
s433,s971,7,
s3,s478,5,
s1787,s136,3,
s451,s1520,8,
s730,s1042,4,
s209,s1585,4,
s1892,s687,1,
s1082,s287,6,
s1477,s366,5,
s786,s220,4,
s191,s1314,8,
s634,s861,1,
s1258,s369,10,
s621,s1570,1,
s1442,s105,3,
s1752,s1522,10,
s299,s718,3,
s1152,s326,10,
s620,s485,5,
s619,s916,10,
s314,s741,9,
s1009,s876,9,
s781,s865,7,
s927,s1878,0,
s1233,s595,5,
s1290,s464,1,
s1689,s988,1,
s1709,s1142,0,
s1796,s108,6,
s407,s1228,9,
s894,s47,4,
s1324,s1341,9,
s1657,s781,7,
s774,s237,8,
s1788,s943,5,
s543,s54,9,
s1408,s10,8,
s19,s941,7,
s1788,s1175,3,
s1682,s393,0,
s454,s1881,6,
s279,s1907,10,
s17,s172,8,
s266,s1786,4,
s1724,s1665,3,
s580,s1919,9,
s1298,s390,7,
s783,s1585,1,
s1070,s1499,4,
s838,s219,8,
s1569,s414,8,
s113,s1926,3,
s726,s924,7,
s1216,s804,5,
s573,s305,8,
s1757,s1565,5,
s1159,s372,5,
s313,s1151,10,
s108,s681,4,
s1746,s1125,2,
s1693,s1454,8,
s91,s862,1,
s1116,s395,2,
s653,s422,1,
s778,s1628,6,
s591,s586,4,
s704,s1066,9,
s1637,s1392,1,
s213,s454,5,
s415,s243,10,
s1680,s638,4,
s1740,s1768,8,
s1859,s856,4,
s1712,s587,8,
s1504,s810,2,
s683,s1508,8,
s1552,s1821,7,
s1923,s1866,3,
s970,s1792,6,
s912,s1616,7,
s1056,s916,10,
s832,s1715,2,
s655,s1882,5,
s366,s705,2,
s838,s933,9,
s39,s956,8,
s880,s1967,10,
s1802,s127,3,
s638,s1095,4,
s555,s707,3,
s1490,s134,2,
s1926,s1799,3,
s1887,s1546,10,
s388,s549,0,
s1160,s275,10,
s1124,s101,6,
s944,s1541,3,
s553,s720,8,
s1363,s245,1,
s305,s88,1,
s244,s531,10,
s1583,s336,5,
s1739,s1905,0,
s291,s1895,9,
s1864,s535,3,
s714,s1216,2,
s1369,s262,4,
s201,s1433,0,
s1730,s1153,6,
s1558,s351,7,
s20,s1685,5,
s1989,s235,4,
s61,s323,0,
s1913,s890,2,
s769,s1331,6,
s1840,s1570,7,
s967,s765,10,
s1760,s1633,9,
s1184,s533,1,
s1859,s1975,8,
s1380,s1433,9,
s811,s26,8,
s1609,s368,6,
s1077,s889,2,
s851,s364,5,
s1119,s123,1,
s797,s484,0,
s1838,s150,2,
s375,s1058,5,
s896,s1516,9,
s1871,s828,1,
s1343,s411,6,
s41,s909,10,
s352,s464,0,
s1131,s1707,5,
s868,s1795,3,
s513,s770,7,
s1216,s1564,10,
s151,s285,6,
s1888,s692,1,
s412,s1720,10,
s777,s1881,8,
s1886,s1920,3,
s1323,s1228,1,
s1040,s934,1,
s173,s1773,1,
s932,s1622,7,
s1474,s1795,6,
s19,s863,7,
s888,s815,4,
s922,s1218,10,
s499,s737,8,
s419,s949,8,
s374,s224,2,
s954,s627,7,
s92,s1256,3,
s71,s672,10,
s9,s621,2,
s294,s1433,5,
s471,s1076,1,
s1594,s817,3,
s1089,s1880,2,
s787,s42,7,
s284,s902,0,
s864,s879,2,
s334,s799,3,
s827,s1721,2,
s523,s1943,7,
s650,s1077,3,
s14,s205,8,
s1223,s1147,5,
s604,s225,0,
s1164,s575,1,
s823,s1894,0,
s867,s1214,7,
s1070,s1106,5,
s1958,s583,5,
s409,s199,1,
s355,s1647,1,
s720,s17,6,
s1304,s1976,10,
s283,s1346,2,
s1675,s1487,0,
s1879,s715,10,
s24,s1159,1,
s215,s1551,6,
s1539,s1547,2,
s485,s862,1,
s1286,s1217,9,
s44,s1942,2,
s1313,s1198,9,
s1306,s572,8,
s1798,s285,8,
s1063,s834,8,
s1977,s797,10,
s691,s1667,10,
s1382,s1894,4,
s1525,s297,3,
s1175,s245,2,
s1667,s96,9,
s1742,s813,3,
s1121,s943,5,
s101,s140,6,
s1146,s653,9,
s1933,s977,8,
s462,s144,1,
s1295,s1162,4,
s281,s215,8,
s1260,s388,9,
s905,s1076,8,
s1883,s1579,2,
s406,s1129,5,
s1074,s1268,3,
s1605,s293,8,
s493,s762,3,
s395,s382,9,
s750,s187,9,
s1051,s309,3,
s736,s1444,9,
s1950,s569,7,
s1676,s1100,0,
s277,s1300,10,
s249,s1360,10,
s196,s729,1,
s1687,s1234,9,
s334,s1974,1,
s61,s1328,2,
s879,s320,0,
s1382,s1054,4,
s257,s169,7,
s1835,s446,4,
s1737,s138,3,
s314,s980,1,
s436,s1644,7,
s1292,s1948,6,
s820,s114,9,
s923,s1755,0,
s1624,s100,8,
s957,s688,10,
s1081,s1367,7,
s427,s1112,1,
s615,s289,5,
s631,s500,5,
s689,s1285,4,
s107,s1135,10,
s1426,s1605,5,
s910,s1407,4,
s1306,s1416,1,
s1379,s733,3,
s461,s1485,7,
s1261,s474,6,
s274,s388,1,
s565,s1372,3,
s144,s849,7,
s570,s1754,6,
s145,s1735,2,
s1177,s716,9,
s1203,s590,4,
s1788,s302,0,
s366,s295,6,
s188,s130,2,
s606,s444,3,
s1171,s1469,1,
s25,s1296,8,
s218,s200,10,
s1396,s338,0,
s616,s1495,3,
s1480,s845,10,
s739,s393,0,
s579,s845,3,
s1883,s1645,4,
s89,s1439,0,
s402,s352,4,
s338,s1064,4,
s932,s486,6,
s59,s1891,7,
s865,s516,3,
s366,s1422,2,
s1560,s1209,5,
s1969,s1765,9,
s593,s1769,2,
s425,s564,9,
s1492,s249,1,
s1196,s154,4,
s1006,s1454,5,
s393,s1994,3,
s1248,s1609,2,
s1116,s1748,2,
s1240,s1367,3,
s1026,s1656,3,
s1282,s420,10,
s1035,s1350,5,
s324,s1487,3,
s1800,s974,9,
s1051,s16,8,
s446,s734,4,
s682,s1844,1,
s1404,s1468,0,
s358,s1705,7,
s1633,s1130,0,
s832,s1207,5,
s1529,s1081,4,
s1140,s1789,5,
s1382,s827,2,
s1324,s1910,1,
s1683,s983,7,
s1661,s1903,10,
s1698,s1805,4,
s1087,s671,6,
s484,s1964,10,
s713,s1060,7,
s924,s1776,2,
s5,s1900,0,
s860,s1652,7,
s532,s989,3,
s155,s1369,8,
s1234,s1374,9,
s828,s763,3,
s758,s1352,4,
s1634,s1001,2,
s1327,s272,7,
s789,s111,8,
s1098,s1247,0,
s1683,s1719,3,
s11,s1425,7,
s1787,s586,10,
s1247,s1363,3,
s1605,s161,0,
s789,s1460,2,
s1129,s1894,6,
s1186,s221,7,
s716,s341,6,
s686,s896,4,
s215,s242,8,
s644,s1146,4,
s1644,s470,9,
s4,s1880,10,
s280,s1338,6,
s1871,s1146,1,
s513,s177,0,
s1554,s1694,10,
s402,s1371,5,
s1243,s1517,6,
s1238,s1302,7,
s1515,s1617,6,
s1201,s667,9,
s647,s945,2,
s1736,s1564,5,
s654,s1767,3,
s1492,s80,7,
s1306,s1395,0,
s143,s469,3,
s1387,s1505,2,
s299,s832,4,
s929,s873,1,
s1632,s1176,5,
s668,s531,7,
s1506,s446,9,
s1227,s1313,8,
s202,s757,1,
s1976,s293,0,
s1525,s461,9,
s311,s801,2,
s627,s1594,4,
s266,s593,4,
s170,s181,3,
s519,s1282,2,
s854,s1788,2,
s967,s896,9,
s1948,s1595,3,
s1861,s771,8,
s228,s1850,4,
s996,s539,8,
s322,s134,0,
s684,s1391,2,
s876,s1987,8,
s366,s1460,6,
s5,s1413,5,
s217,s179,10,
s1488,s1966,1,
s988,s871,4,
s1599,s996,7,
s615,s1703,1,
s1806,s34,3,
s1464,s1480,8,
s253,s789,6,
s930,s239,0,
s1136,s564,7,
s1252,s514,2,
s859,s1092,6,
s603,s1606,10,
s1848,s1525,9,
s1775,s33,8,
s303,s364,3,
s66,s127,1,
s1651,s902,1,
s239,s933,8,
s1916,s78,0,
s393,s785,4,
s929,s538,2,
s401,s876,8,
s988,s1160,9,
s1148,s1957,8,
s1527,s931,4,
s931,s147,6,
s1490,s874,10,
s1254,s1574,9,
s1450,s1825,9,
s1836,s1313,10,
s355,s1196,0,
s1607,s29,6,
s848,s749,5,
s74,s455,1,
s1079,s468,7,
s1001,s1871,1,
s1180,s156,7,
s1074,s672,0,
s1513,s300,4,
s938,s989,9,
s1677,s1526,0,
s541,s1577,1,
s432,s1449,7,
s1691,s367,1,
s1116,s1966,6,
s1814,s854,2,
s1888,s1679,7,
s958,s1428,9,
s1529,s1939,10,
s57,s217,6,
s10,s744,9,
s22,s114,5,
s1081,s1116,1,
s1549,s1575,5,
s35,s1180,7,
s1632,s1950,9,
s1878,s1866,6,
s475,s1729,7,
s140,s595,4,
s1559,s895,10,
s1051,s1839,6,
s671,s68,0,
s1751,s398,7,
s1532,s1292,7,
s1843,s1092,3,
s1651,s870,10,
s234,s796,1,
s1068,s1992,5,
s213,s1536,3,
s1220,s613,10,
s1739,s705,0,
s1012,s1391,7,
s1877,s12,0,
s613,s37,3,
s1390,s1753,0,
s599,s951,5,
s290,s411,7,
s1064,s542,10,
s1894,s1042,3,
s552,s925,0,
s912,s254,4,
s292,s649,2,
s1487,s1921,0,
s554,s801,5,
s186,s653,2,
s665,s445,3,
s1550,s467,7,
s956,s296,3,
s654,s1738,7,
s134,s1090,3,
s1645,s1469,2,
s1897,s854,3,
s1932,s1383,7,
s868,s665,2,
s286,s1574,3,
s117,s1613,1,
s436,s255,9,
s964,s670,4,
s1298,s904,10,
s572,s1549,7,
s1524,s249,10,
s1355,s1747,8,
s157,s190,2,
s925,s145,2,
s1299,s1137,3,
s375,s370,8,
s1601,s559,6,
s1723,s74,6,
s1813,s1496,3,
s1107,s1511,5,
s845,s546,3,
s235,s484,4,
s1860,s1795,2,
s349,s1312,3,
s857,s259,3,
s641,s1643,7,
s1631,s1450,9,
s1231,s1851,4,
s56,s1002,4,
s364,s1008,7,
s1465,s1838,9,
s754,s1522,3,
s98,s211,7,
s906,s1445,10,
s153,s1093,10,
s87,s1965,1,
s1059,s864,7,
s1982,s1466,8,
s1649,s1930,9,
s1304,s187,9,
s1868,s1283,8,
s965,s1226,8,
s1606,s1604,10,
s1348,s311,2,
s1933,s1345,6,
s160,s734,1,
s452,s192,4,
s768,s316,1,
s629,s1321,4,
s1123,s917,1,
s34,s483,5,
s1473,s1740,1,
s1584,s1674,7,
s292,s294,2,
s1649,s1935,10,
s1023,s635,8,
s1091,s1003,10,
s1559,s1371,8,
s468,s1438,10,
s972,s1339,1,
s1773,s252,1,
s1101,s930,8,
s1669,s1876,2,
s1210,s28,8,
s437,s690,0,
s1685,s810,7,
s1373,s1062,6,
s1699,s1178,7,
s1939,s1177,1,
s1890,s656,6,
s262,s1601,7,
s1659,s1323,2,
s836,s1595,5,
s1108,s1804,0,
s470,s1581,6,
s968,s1723,10,
s1143,s1669,2,
s378,s1188,0,
s1986,s295,9,
s1787,s1358,5,
s1782,s577,8,
s1548,s1524,10,
s293,s1765,2,
s879,s522,6,
s1003,s566,3,
s734,s559,6,
s803,s348,5,
s438,s1238,0,
s808,s4,5,
s1400,s1614,3,
s1527,s854,9,
s1611,s1515,4,
s890,s725,3,
s715,s155,3,
s621,s39,7,
s555,s829,6,
s19,s1366,5,
s1846,s81,0,
s1317,s998,10,
s53,s1838,5,
s1097,s492,0,
s1262,s459,2,
s589,s15,0,
s1305,s1992,4,
s1943,s1706,0,
s1603,s1023,1,
s290,s1695,10,
s1334,s1005,8,
s54,s294,3,
s1574,s734,8,
s1498,s65,10,
s932,s1445,3,
s1504,s1476,10,
s448,s753,6,
s601,s1293,9,
s1016,s1435,8,
s1211,s915,5,
s326,s155,5,
s919,s152,0,
s1886,s396,3,
s518,s1436,6,
s160,s207,8,
s1698,s125,9,
s1178,s21,8,
s1338,s98,3,
s385,s516,6,
s157,s1347,5,
s1247,s1137,5,
s615,s1723,2,
s1752,s773,2,
s1789,s672,4,
s1497,s788,10,
s593,s1237,3,
s189,s871,0,
s308,s354,2,
s799,s911,4,
s670,s444,2,
s1119,s125,2,
s1651,s38,7,
